pair,family,condition,identifiable,method,truth,prediction,correct,abstain
186,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
186,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
186,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
186,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
186,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
186,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
186,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
187,human_override,non_identifiable,0,outcome,operator,developer,0,0
187,human_override,non_identifiable,0,causal,operator,developer,0,0
187,human_override,non_identifiable,0,rule,operator,provider,0,0
187,human_override,non_identifiable,0,scm,operator,operator,1,0
187,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
187,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
187,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
187,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
187,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
187,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
188,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
188,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
188,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
188,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
188,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
188,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
188,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
188,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
188,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
188,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
189,human_override,non_identifiable,0,outcome,operator,developer,0,0
189,human_override,non_identifiable,0,causal,operator,developer,0,0
189,human_override,non_identifiable,0,rule,operator,provider,0,0
189,human_override,non_identifiable,0,scm,operator,operator,1,0
189,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
189,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
189,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
189,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
189,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
189,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
190,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
190,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
190,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
190,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
190,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
190,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
190,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
190,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
190,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
190,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
191,human_override,non_identifiable,0,outcome,operator,developer,0,0
191,human_override,non_identifiable,0,causal,operator,developer,0,0
191,human_override,non_identifiable,0,rule,operator,provider,0,0
191,human_override,non_identifiable,0,scm,operator,operator,1,0
191,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
191,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
191,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
191,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
191,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
191,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
192,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
192,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
192,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
192,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
192,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
192,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
192,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
192,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
192,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
192,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
193,human_override,non_identifiable,0,outcome,operator,developer,0,0
193,human_override,non_identifiable,0,causal,operator,developer,0,0
193,human_override,non_identifiable,0,rule,operator,provider,0,0
193,human_override,non_identifiable,0,scm,operator,operator,1,0
193,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
193,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
193,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
193,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
193,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
193,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
194,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
194,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
194,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
194,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
194,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
194,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
194,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
194,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
194,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
194,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
195,human_override,non_identifiable,0,outcome,operator,developer,0,0
195,human_override,non_identifiable,0,causal,operator,developer,0,0
195,human_override,non_identifiable,0,rule,operator,provider,0,0
195,human_override,non_identifiable,0,scm,operator,operator,1,0
195,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
195,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
195,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
195,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
195,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
195,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
196,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
196,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
196,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
196,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
196,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
196,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
196,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
196,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
196,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
196,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
197,human_override,non_identifiable,0,outcome,operator,developer,0,0
197,human_override,non_identifiable,0,causal,operator,developer,0,0
197,human_override,non_identifiable,0,rule,operator,provider,0,0
197,human_override,non_identifiable,0,scm,operator,operator,1,0
197,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
197,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
197,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
197,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
197,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
197,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
198,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
198,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
198,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
198,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
198,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
198,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
198,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
198,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
198,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
198,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
199,human_override,non_identifiable,0,outcome,operator,developer,0,0
199,human_override,non_identifiable,0,causal,operator,developer,0,0
199,human_override,non_identifiable,0,rule,operator,provider,0,0
199,human_override,non_identifiable,0,scm,operator,operator,1,0
199,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
199,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
199,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
199,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
199,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
199,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
200,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
200,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
200,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
200,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
200,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
200,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
200,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
200,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
200,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
200,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
201,human_override,non_identifiable,0,outcome,operator,developer,0,0
201,human_override,non_identifiable,0,causal,operator,developer,0,0
201,human_override,non_identifiable,0,rule,operator,provider,0,0
201,human_override,non_identifiable,0,scm,operator,operator,1,0
201,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
201,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
201,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
201,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
201,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
201,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
202,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
202,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
202,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
202,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
202,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
202,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
202,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
202,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
202,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
202,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
203,human_override,non_identifiable,0,outcome,operator,developer,0,0
203,human_override,non_identifiable,0,causal,operator,developer,0,0
203,human_override,non_identifiable,0,rule,operator,provider,0,0
203,human_override,non_identifiable,0,scm,operator,operator,1,0
203,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
203,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
203,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
203,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
203,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
203,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
204,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
204,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
204,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
204,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
204,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
204,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
204,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
204,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
204,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
204,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
205,human_override,non_identifiable,0,outcome,operator,developer,0,0
205,human_override,non_identifiable,0,causal,operator,developer,0,0
205,human_override,non_identifiable,0,rule,operator,provider,0,0
205,human_override,non_identifiable,0,scm,operator,operator,1,0
205,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
205,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
205,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
205,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
205,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
205,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
206,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
206,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
206,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
206,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
206,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
206,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
206,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
206,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
206,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
206,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
